MOLREGNO	MOL_TYPE	MOL_CHEMBL_ID	SMILE	ASSAYS	TID	TID_CHEMBL_ID	ACCESION	TAX_ID	STD_TYPE	VALUE_UM	PCHEMBL_VALUE	CLASS
691556	Small molecule	CHEMBL1229205	COc1cnc(-c2ccc(Cn3c(CC(C)(C)C(=O)O)c(SC(C)(C)C)c4cc(OCc5ccc(C)cn5)ccc43)cc2)nc1	4	10102	CHEMBL4550	P20292	9606	IC50	0.061149999999999996	7.949999999999999	1
432175	Small molecule	CHEMBL259976	COc1cc2c(cc1OC)CN(CCc1ccc(NC(=O)c3cccc4ccccc34)cc1)CC2	1	100974	CHEMBL5393	Q9UNQ0	9606	IC50	12.8825	4.89	0
432211	Small molecule	CHEMBL261857	COc1cc2c(cc1OC)CN(CCc1ccc(NC(=O)c3ccc(Br)cc3)cc1)CC2	1	100974	CHEMBL5393	Q9UNQ0	9606	IC50	11.48154	4.94	0
509616	Small molecule	CHEMBL451218	CCCN(CCC)C(=O)c1cc(C)cc(C(=O)N[C@@H](Cc2cc(F)cc(F)c2)[C@H](O)[C@@H]2NCCN(CCC)C2=O)c1	2	12252	CHEMBL4822	P56817	9606	IC50	2.022	6.380000000000001	1
509387	Small molecule	CHEMBL491071	CCCCN1CC(C(=O)N[C@@H](Cc2cc(F)cc(F)c2)[C@H](O)[C@@H]2NCCN(Cc3ccccc3)C2=O)CC1=O	2	12252	CHEMBL4822	P56817	9606	IC50	0.0925	7.525	1
1283145	Small molecule	CHEMBL1957612	Cc1nn(-c2ccc(C#N)c(Cl)c2)c(C)c1Cc1ccc(F)cc1	2	56	CHEMBL1871	P10275	9606	IC50	0.037735	8.225	1
1283187	Small molecule	CHEMBL1957654	Cc1csc(-c2nc(CCCN)[nH]c2-c2ccc3c(c2)OCO3)n1	2	13004	CHEMBL4439	P36897	9606	IC50	0.905	6.045	1
1283773	Small molecule	CHEMBL1958234	O=C(N/N=C/c1ccc(O)c(O)c1)c1ccccc1	2	228	CHEMBL247	Q72547	11676	IC50	29.5	4.675	0
1283799	Small molecule	CHEMBL1958260	O=[N+]([O-])c1cc(I)c(O)c(/C=N/NS(=O)(=O)c2ccc(Cl)cc2)c1	2	228	CHEMBL247	Q72547	11676	IC50	64.5	4.1899999999999995	0
1283992	Small molecule	CHEMBL1958451	Cc1ccc(S(=O)(=O)NNC(=O)c2nc3ccccc3c(=O)[nH]2)cc1	2	228	CHEMBL247	Q72547	11676	IC50	74.5	4.13	0
1283502	Small molecule	CHEMBL1957965	Cc1ccc2nc(-c3ccc(O)cc3)c(NC3CCCCC3)n2c1	2	55	CHEMBL215	P09917	9606	IC50	1.3	5.96	1
521972	Small molecule	CHEMBL513080	Cc1cc(C)cc(S(=O)(=O)c2c(C(=O)NCCC(N)=O)[nH]c3ccc(Cl)c(F)c23)c1	4	228	CHEMBL247	Q72547	11676	IC50	2.028	6.4025	1
520994	Small molecule	CHEMBL485180	Cc1cc(C)cc(S(=O)(=O)c2c(C(=O)NC(C)CS(N)(=O)=O)[nH]c3ccc([N+](=O)[O-])cc23)c1	4	228	CHEMBL247	Q72547	11676	IC50	7.47225	6.015000000000001	1
1283676	Small molecule	CHEMBL1958138	COc1cccc(-c2nc3ccc(C)cn3c2NC2CCCCC2)c1	2	55	CHEMBL215	P09917	9606	IC50	0.825	6.140000000000001	1
468428	Small molecule	CHEMBL479606	COC(=O)C1CCN(c2cccc(S(=O)(=O)N3CCN(c4ccc(F)cc4C(F)(F)F)C[C@H]3C)c2)C1	2	11862	CHEMBL3910	P50172	10090	IC50	0.0325	7.63	1
452714	Small molecule	CHEMBL471530	CN1C(=O)NC(=O)[C@]12Cc1ccc(NC(=O)Cn3c(=O)[nH]c4c(Cl)cccc43)cc1C2	2	19904	CHEMBL3798	Q16602	9606	IC50	1.021	6.54	1
496298	Small molecule	CHEMBL444733	Cc1cc2c(cc1Cl)SC(C(=O)c1ccccc1)NS2(=O)=O	2	12456	CHEMBL3471	Q7ZJM1	11676	IC50	6.0	5.23	1
583330	Small molecule	CHEMBL585581	O=C(/C=C/c1cccc2ccn(Cc3ccc(Cl)cc3Cl)c12)NS(=O)(=O)c1cccs1	2	10329	CHEMBL3710	P43115	9606	IC50	0.1795	7.574999999999999	1
591546	Small molecule	CHEMBL593195	Cc1nc(C(F)(F)F)nc(C)c1C(=O)N1C[C@H]2CN(CCC3(c4ccccc4)CN(C(=O)C4CC(F)(F)C4)C3)C[C@H]2C1	2	10580	CHEMBL274	P51681	9606	IC50	0.117	6.98	1
597055	Small molecule	CHEMBL599438	O=C(Nc1cccc(SC(F)(F)F)c1)c1cccc(Oc2cccc3[nH]c(=O)[nH]c23)c1	2	100126	CHEMBL5145	P15056	9606	IC50	6.5935	5.8100000000000005	1
597352	Small molecule	CHEMBL590543	O=C(Nc1cc(Oc2cccc3[nH]c(=O)[nH]c23)c(F)cc1F)c1cccc(OC(F)(F)F)c1	2	100126	CHEMBL5145	P15056	9606	IC50	3.455	6.58	1
684658	Small molecule	CHEMBL1210841	C[C@]12O[C@](C)(C(=O)N(CC3CC3)C1=O)[C@H]1C(=O)N(c3ccc(C#N)c(C(F)(F)F)c3)C(=O)[C@H]12	2	56	CHEMBL1871	P10275	9606	IC50	2.101	5.77	1
687030	Small molecule	CHEMBL1215169	CN(C)CCOc1cc(-c2cn[nH]c2)ccc1NC(=O)[C@H]1Cc2cc(Cl)ccc2CN1	2	11149	CHEMBL2973	O75116	9606	IC50	0.029500000000000002	7.715	1
687508	Small molecule	CHEMBL1215641	CN1CCN(c2nc(-c3ccnc(NC4CCCCC4)c3)cc3cnccc23)CC1	2	10903	CHEMBL3863	Q15139	9606	IC50	0.10400000000000001	7.695	1
690608	Small molecule	CHEMBL1224154	CC(=O)Nc1cccc(N2CCN(CCCNc3nc4ccccc4n3-c3ccc(Cl)cc3)CC2)c1	2	19905	CHEMBL344	Q99705	9606	IC50	0.38	6.57	1
700394	Protein	CHEMBL1241178	CC[C@H](C)[C@H](NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](Cc1cnc[nH]1)NC(=O)[C@@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CCC(N)=O)NC(=O)[C@H](CCC(N)=O)NC(=O)[C@H](CCCCN)NC(=O)[C@@H](NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@@H](NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](C)NC(=O)[C@H](CCC(=O)O)NC(C)=O)[C@@H](C)CC)[C@@H](C)CC)[C@@H](C)CC)C(=O)NCC(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCNC(=N)N)C(N)=O	2	12456	CHEMBL3471	Q7ZJM1	11676	IC50	0.035500000000000004	7.455	1
700400	Protein	CHEMBL1240540	CC[C@H](C)[C@H](NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](Cc1cnc[nH]1)NC(=O)[C@@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](C)NC(=O)[C@H](CCC(N)=O)NC(=O)[C@H](CCC(N)=O)NC(=O)[C@H](CC(C)C)NC(C)=O)[C@@H](C)CC)C(=O)NCC(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCNC(=N)N)C(N)=O	2	12456	CHEMBL3471	Q7ZJM1	11676	IC50	0.095	7.04	1
709551	Small molecule	CHEMBL1270310	CCCOC(=O)N[C@@H]1CCN(C(=O)OC2C3CC4CC(C3)CC2C4)C1	2	11489	CHEMBL4235	P28845	9606	IC50	0.022800000000000004	7.835	1
710679	Small molecule	CHEMBL1271427	NC(=O)[C@]12CC3CC(C1)[C@@H](OC(=O)N1CC[C@@H](Nc4cccc(C(F)(F)F)n4)C1)C(C3)C2	2	11489	CHEMBL4235	P28845	9606	IC50	0.001035	9.01	1
1338024	Small molecule	CHEMBL2022653	Cn1c(SCC(=O)[C@@]2(O)CC[C@H]3[C@@H]4CCC5=Cc6c(cnn6-c6ccccc6)C[C@]5(C)[C@H]4[C@@H](O)C[C@@]32C)nc2ccccc21	2	25	CHEMBL2034	P04150	9606	IC50	0.0357	7.755	1
1339993	Small molecule	CHEMBL2024603	Cc1cc(CC(OC(=O)N2CCC(N3Cc4ccccc4NC3=O)CC2)c2cc(C=O)ccn2)cc2cn[nH]c12	2	19904	CHEMBL3798	Q16602	9606	IC50	0.000245	9.615	1
1344928	Small molecule	CHEMBL2035404	CC(C)N(c1ccc(C(C)(O)C(F)(F)F)cc1)S(=O)(=O)c1ccccc1F	3	11489	CHEMBL4235	P28845	9606	IC50	0.021766666666666667	7.816666666666667	1
1344929	Small molecule	CHEMBL2035405	CC(C)N(c1ccc(C(C)(O)C(F)(F)F)cc1)S(=O)(=O)c1ccccc1C#N	3	11489	CHEMBL4235	P28845	9606	IC50	0.10766666666666667	7.2	1
1344945	Small molecule	CHEMBL2035421	CC(C)N(c1ccc(C(C)(O)C(F)(F)F)cc1)S(=O)(=O)c1cc(C2CC2)ccc1Cl	3	11489	CHEMBL4235	P28845	9606	IC50	0.26333333333333336	6.8133333333333335	1
1344954	Small molecule	CHEMBL2035430	CC(O)(c1ccc(N(c2ccccc2)S(=O)(=O)c2ccccc2Cl)cc1)C(F)(F)F	2	11489	CHEMBL4235	P28845	9606	IC50	0.377	6.54	1
1351619	Small molecule	CHEMBL2048189	COc1ccc(C(C)=O)cc1CSc1nc2cc([N+](=O)[O-])ccc2n1CC(=O)O	2	20174	CHEMBL5071	Q9Y5Y4	9606	IC50	0.0025	8.61	1
795753	Small molecule	CHEMBL1371869	O=C(O)c1ccccc1-c1ccc(/C=c2\sc3nc4cc(Br)cnc4n3c2=O)o1	2	11521	CHEMBL2219	P35236	9606	IC50	1.525	5.825	1
711081	Small molecule	CHEMBL1271825	CN1CCN(C2=C(Cl)C(=O)N(c3ccccc3Cl)C2=O)CC1	2	103672	CHEMBL1293239	Q07440	10090	IC50	1.8050000000000002	5.755	1
711307	Small molecule	CHEMBL1272048	C[C@H]1CN(C2=C(Cl)C(=O)N(c3ccc(Cl)c(Cl)c3)C2=O)CCN1	2	103672	CHEMBL1293239	Q07440	10090	IC50	1.2850000000000001	5.890000000000001	1
1357734	Small molecule	CHEMBL2064327	Cc1cc(F)ccc1Oc1cccc2c(=O)cc(N3CCOCC3)[nH]c12	2	12576	CHEMBL3145	P42338	9606	IC50	0.052000000000000005	7.32	1
1425888	Small molecule	CHEMBL2159343	CCOc1ccc2cc(-c3cc(-c4cc(Cl)cc(Cl)c4)nn3[C@@H](C)c3ccc(C(=O)NCCC(=O)O)cc3)ccc2c1	2	146	CHEMBL1985	P47871	9606	IC50	0.015850000000000003	7.859999999999999	1
1431617	Small molecule	CHEMBL2172116	O=C(O)c1cccc(S(=O)(=O)N2CCc3c(O)cccc3C2)c1	4	100481	CHEMBL4681	P42330	9606	IC50	0.1252125	7.4350000000000005	1
1431610	Small molecule	CHEMBL2172109	CC1c2ccccc2CCN1S(=O)(=O)c1cccc(C(=O)O)c1	4	100481	CHEMBL4681	P42330	9606	IC50	0.02623	7.5825000000000005	1
1439428	Small molecule	CHEMBL2178631	CC(O)c1cccc(C(C)(C)NC(=O)Nc2ccc(Cl)cc2)c1	2	102448	CHEMBL6145	Q8T6T2	5807	IC50	0.1	7.01	1
832463	Small molecule	CHEMBL1408579	S=C(NCCc1ccccc1)Nc1c(Cl)cccc1Cl	4	11160	CHEMBL2635	P51452	9606	IC50	1.85975	5.9775	1
902471	Small molecule	CHEMBL1478587	CSc1nc(SCC(=O)O)c2sc3nc(-c4ccccc4)c4c(c3c2n1)CCC4	2	11160	CHEMBL2635	P51452	9606	IC50	4.390000000000001	5.365	1
871553	Small molecule	CHEMBL1447669	O=C(Nc1cccc(Cl)c1)c1cnn2cccnc12	2	104004	CHEMBL1741208	Q96P20	9606	IC50	6.27	5.225	1
589619	Small molecule	CHEMBL602526	Cc1cccc(C(=O)ONC(=N)Cc2cccc3ccccc23)c1	2	104004	CHEMBL1741208	Q96P20	9606	IC50	1.67	5.775	1
1088108	Small molecule	CHEMBL1707377	O=C(NCCCc1ccccc1)c1c(O)nc2sccn2c1=O	2	104004	CHEMBL1741208	Q96P20	9606	IC50	6.015	5.32	1
886520	Small molecule	CHEMBL1462636	C=CCc1cccc2cc(C(=O)Nc3ccc(CC(=O)O)cc3)c(=O)oc12	2	103673	CHEMBL1293240	Q15149	9606	IC50	13.1995	4.9	0
1095608	Small molecule	CHEMBL1714877	CCN(CC)C(=S)c1ccc(O)c(OC)c1	2	11160	CHEMBL2635	P51452	9606	IC50	16.080000000000002	4.91	0
1522763	Small molecule	CHEMBL2333127	CC[C@@H](C)Nc1c(C(N)=O)nnc2cc(-c3ccc(S(C)(=O)=O)cc3)ccc12	2	103154	CHEMBL1075104	Q5S007	9606	IC50	0.0025	8.7	1
1528487	Small molecule	CHEMBL2338794	O=c1cc(COc2ccccc2)[nH]nc1O	3	101213	CHEMBL5485	P14920	9606	IC50	0.0031666666666666666	8.536666666666667	1
1528483	Small molecule	CHEMBL2338790	O=c1[nH]nc(CCc2ccc(Cl)cc2)cc1O	4	101213	CHEMBL5485	P14920	9606	IC50	0.006175000000000001	8.307500000000001	1
1141245	Small molecule	CHEMBL1766214	Cc1cc(C)cc(S(=O)(=O)c2c(C(=O)NCN3CCCCC3)[nH]c3ccc(Br)cc23)c1	3	228	CHEMBL247	Q72547	11676	IC50	0.057999999999999996	7.38	1
1142869	Small molecule	CHEMBL1770567	O=C(N[C@@H]1CC[C@@H](c2cccc(F)c2F)Cn2c(-c3nccs3)cnc21)N1CCC(n2c(=O)[nH]c3ncccc32)CC1	2	19904	CHEMBL3798	Q16602	9606	IC50	0.033800000000000004	7.8149999999999995	1
1143023	Small molecule	CHEMBL1770719	COC(C)(C)c1cnc2n1C[C@H](c1cccc(F)c1F)CC[C@H]2NC(=O)N1CCC2(CC1)C(=O)Nc1ncccc12	2	19904	CHEMBL3798	Q16602	9606	IC50	0.0011099999999999999	8.969999999999999	1
1149032	Small molecule	CHEMBL1782376	CC(C)[C@]1(C(=O)N2CCN(c3cc(C(F)(F)F)ccn3)CC2)CC[C@@H](NC2C3CCCC2COC3)C1	4	11575	CHEMBL4015	P41597	9606	IC50	0.029875000000000002	7.680000000000001	1
1027265	Small molecule	CHEMBL1603381	O=c1/c(=C/c2ccco2)sc2nc3cc(Br)cnc3n12	1	11521	CHEMBL2219	P35236	9606	IC50	0.543	6.26	1
994687	Small molecule	CHEMBL1570803	CCCCOC(=O)c1ccc2c(c1)C1C=CCC1C(C(=O)O)N2	1	11521	CHEMBL2219	P35236	9606	IC50	10.4	4.98	0
1566818	Small molecule	CHEMBL2393228	Cc1cccc(Nc2ccccc2C(=O)NCCCCCCCCCNc2c3c(nc4cc(Cl)ccc24)CCCC3)c1C	2	17018	CHEMBL4078	O42275	8005	IC50	0.006830000000000001	8.165	1
1566679	Small molecule	CHEMBL2393091	NCCCCCNc1c2c(nc3cc(Cl)ccc13)CCCC2	2	17018	CHEMBL4078	O42275	8005	IC50	0.49450000000000005	6.66	1
1565942	Small molecule	CHEMBL2392361	COc1cccc(-c2ccnc(NCc3ccc(Cl)cc3)n2)c1	2	12090	CHEMBL2292	Q13627	9606	IC50	6.8454999999999995	5.165	1
1565942	Small molecule	CHEMBL2392361	COc1cccc(-c2ccnc(NCc3ccc(Cl)cc3)n2)c1	2	30036	CHEMBL4203	Q9HAZ1	9606	IC50	6.313000000000001	5.205	1
1159120	Small molecule	CHEMBL1796074	Cn1ccc([C@H]2CCNC[C@@H]2C(=O)N(Cc2cn(Cc3cccc(F)c3)c3cccc(F)c23)C2CC2)cc1=O	2	11225	CHEMBL286	P00797	9606	IC50	0.00034500000000000004	9.71	1
1163932	Small molecule	CHEMBL1802843	CCCNC1=N/C(=C\c2ccc3c(c2)OCO3)C(=O)N1C	2	10839	CHEMBL2147	P11309	9606	IC50	3.85	5.425	1
1166895	Small molecule	CHEMBL1809193	COc1cc(N2CCN(C(C)=O)CC2)ccc1Nc1ncc(F)c(-c2cnc3ccccn23)n1	2	234	CHEMBL1957	P08069	9606	IC50	0.1095	6.97	1
1565712	Small molecule	CHEMBL2392133	CC(C)C(=O)N[C@@H](CCCNC(=O)/C=C/c1ccc(O)c(O)c1)C(=O)O	2	102438	CHEMBL6135	B4URF0	382835	IC50	31.1	4.51	0
1072050	Small molecule	CHEMBL1682052	COc1ccc(/C=C/C(=O)c2cc(Br)cc(C(=O)O)c2O)cc1OC1CCCC1	3	12456	CHEMBL3471	Q7ZJM1	11676	IC50	69.98469666666666	4.173333333333333	0
1072042	Small molecule	CHEMBL1682044	O=C(O)c1cc(F)cc(C(=O)/C=C/c2c(Cl)ccc(Cl)c2Cl)c1O	3	12456	CHEMBL3471	Q7ZJM1	11676	IC50	53.301503333333336	4.303333333333334	0
1075459	Small molecule	CHEMBL1685084	COc1cccc(/C=C/C(=O)c2cc(Br)cc(C(=O)O)c2O)c1OC	3	12456	CHEMBL3471	Q7ZJM1	11676	IC50	43.557896666666664	4.38	0
1176323	Small molecule	CHEMBL1829625	O=C(CNC(=O)c1cccc(C(F)(F)F)c1)NC1CN([C@H]2CC[C@H](c3ccncc3O)CC2)C1	2	11575	CHEMBL4015	P41597	9606	IC50	0.05450000000000001	7.26	1
1176474	Small molecule	CHEMBL1829775	C[C@@H](c1ccc(-c2ccc(F)cc2F)cc1)N1CC[C@](CCNS(C)(=O)=O)(c2ccc(F)cc2)OC1=O	2	11489	CHEMBL4235	P28845	9606	IC50	0.005000000000000001	8.525	1
1569851	Small molecule	CHEMBL2402262	CCOC(=O)c1cc(C#N)c(N2CCC(NC(=O)NS(=O)(=O)c3ccc(Cl)cc3)CC2)nc1C	2	176	CHEMBL2001	Q9H244	9606	IC50	0.225	6.65	1
1569849	Small molecule	CHEMBL2402260	CCOC(=O)c1cc(C#N)c(N2CCC(NC(=O)NS(=O)(=O)c3ccc(Cl)s3)CC2)nc1C	2	176	CHEMBL2001	Q9H244	9606	IC50	0.042	7.405	1
1575889	Small molecule	CHEMBL2414652	Nc1ncnc2c1C(=O)N(c1ccc([C@H]3CC[C@H](CC(=O)N4CCCC4)CC3)cc1)CCO2	2	101414	CHEMBL6009	O75907	9606	IC50	0.0775	7.154999999999999	1
1581489	Small molecule	CHEMBL2426366	O=C(c1ccc(C(=O)N2CCC(N3CCCC3)CC2)c(Cc2ccccc2)c1)N1CCC(N2CCCC2)CC1	2	103625	CHEMBL1287623	Q96JM7	9606	IC50	0.0495	7.305	1
1581488	Small molecule	CHEMBL2426365	O=C(c1ccc(C(=O)N2CCC(N3CCCC3)CC2)c(NCc2ccccc2)c1)N1CCC(N2CCCC2)CC1	2	103625	CHEMBL1287623	Q96JM7	9606	IC50	0.0445	7.355	1
1581484	Small molecule	CHEMBL2426361	O=C(c1ccc2cc(C(=O)N3CCC(N4CCCC4)CC3)ccc2c1)N1CCC(N2CCCC2)CC1	2	103625	CHEMBL1287623	Q96JM7	9606	IC50	0.5700000000000001	6.255	1
1585360	Small molecule	CHEMBL2436213	CN[C@@H](C)C(=O)N[C@H]1CN(C(=O)C2CCOCC2)c2ccccc2N(Cc2c(OC)ccc3cc(Br)ccc23)C1=O.Cl	2	20130	CHEMBL4198	P98170	9606	IC50	9.103	6.48	1
1586626	Small molecule	CHEMBL2437466	C=CC(=O)Nc1cccc(-n2c(=O)cnc3cnc(Nc4ccc(NC(C)=O)cc4)nc32)c1	3	9	CHEMBL203	P00533	9606	IC50	0.010343333333333335	8.03	1
1586619	Small molecule	CHEMBL2437459	C=CC(=O)Nc1ccc(-n2c(=O)cnc3cnc(Nc4ccc(N5CCOCC5)cc4)nc32)cc1	3	9	CHEMBL203	P00533	9606	IC50	5.904	5.256666666666667	1
1586646	Small molecule	CHEMBL2437486	CN(C)C/C=C/C(=O)Nc1cccc(-n2c(=O)cnc3cnc(Nc4ccccc4)nc32)c1	3	9	CHEMBL203	P00533	9606	IC50	0.08823333333333333	7.1000000000000005	1
1588191	Small molecule	CHEMBL2441675	COc1cc2c(cc1OC)C(=O)C(CCCCCCc1cccc(OC)[n+]1C)C2.O=S(=O)([O-])C(F)(F)F	2	93	CHEMBL220	P22303	9606	IC50	0.085	7.08	1
1077547	Small molecule	CHEMBL1689135	C[C@H]1CN(Cc2cc(Cl)ccc2CC(=O)O)CCN1C(=O)Cc1ccc(Cl)cc1	2	20174	CHEMBL5071	Q9Y5Y4	9606	IC50	0.010100000000000001	8.205	1
1618075	Small molecule	CHEMBL3115100	COC1COCCC1N[C@@H]1C[C@H]2CN(/C(N)=N\C#N)C[C@@]2(C(=O)N2CCc3ncc(C(F)(F)F)cc3C2)C1	2	11575	CHEMBL4015	P41597	9606	IC50	0.033	7.484999999999999	1
1615818	Small molecule	CHEMBL3112865	CC1(C)CN(C(=O)Cc2nc(N3CCOCC3)cc(=O)[nH]2)c2ccccc21	2	12576	CHEMBL3145	P42338	9606	IC50	0.0225	7.66	1
1623690	Small molecule	CHEMBL3127069	CN1C(=O)[C@]2(N=C1N)c1cc(-c3cccnc3F)ccc1C[C@H]1CCOC[C@@H]12	2	12252	CHEMBL4822	P56817	9606	IC50	0.0088	8.3	1
1623715	Small molecule	CHEMBL3127093	NC1=N[C@@]2(CO1)c1cc(-c3cccnc3F)ccc1O[C@H]1CCOC[C@@H]12	2	12252	CHEMBL4822	P56817	9606	IC50	0.9850000000000001	6.029999999999999	1
1623713	Small molecule	CHEMBL3127091	NC1=N[C@@]2(CO1)c1cc(-c3cncc(Cl)c3)ccc1O[C@H]1CCOC[C@@H]12	2	12252	CHEMBL4822	P56817	9606	IC50	0.495	6.38	1
1623709	Small molecule	CHEMBL3127087	CN1C(=O)[C@]2(N=C1N)c1cc(-c3cncc(Cl)c3)ccc1O[C@H]1CCOC[C@@H]12	2	12252	CHEMBL4822	P56817	9606	IC50	0.019	7.765000000000001	1
1725229	Small molecule	CHEMBL3218845	Cc1ccc(CNC(=O)[C@H](CCc2ccccc2)NC(=O)[C@H](Cc2nc(C(C)(C)C)no2)NC(=O)c2cc(C)on2)cc1	2	100624	CHEMBL4662	P28074	9606	IC50	0.8965	6.4	1
1263441	Small molecule	CHEMBL1915989	CCC(C)[C@@]1(NC(C)=O)CCN([C@@H](CCc2ccccc2)C(=O)N[C@@H](Cc2cc(F)cc(F)c2)[C@H](O)[C@H]2Cc3cccc(OC)c3CN2)C1=O	2	12252	CHEMBL4822	P56817	9606	IC50	0.0121	8.040000000000001	1
1727976	Small molecule	CHEMBL3221565	Cc1cccc(Nc2ccccc2C(=O)NCC(=O)NCCCCCCNc2c3c(nc4cc(Cl)ccc24)CCCC3)c1C	2	10437	CHEMBL4780	P04058	7787	IC50	0.005555	8.29	1
1566818	Small molecule	CHEMBL2393228	Cc1cccc(Nc2ccccc2C(=O)NCCCCCCCCCNc2c3c(nc4cc(Cl)ccc24)CCCC3)c1C	2	10437	CHEMBL4780	P04058	7787	IC50	0.006830000000000001	8.165	1
1727684	Small molecule	CHEMBL3221276	Cc1cccc(Nc2ccccc2C(=O)NCCCC(=O)NCCCCNc2c3c(nc4ccccc24)CCCC3)c1C	2	10437	CHEMBL4780	P04058	7787	IC50	0.05215	7.445	1
1736125	Small molecule	CHEMBL3237580	CC(C)c1nc(Nc2cc(N[C@@H]3CCOC[C@@H]3N)nnc2C(N)=O)ccc1F	2	10906	CHEMBL2599	P43405	9606	IC50	0.252176	7.4	1
1749630	Small molecule	CHEMBL3264639	Cc1ccc(-c2nn(-c3nc4ccccc4s3)cc2C(=O)Nc2ccc(C)c(S(=O)(=O)N3CCOCC3)c2)cc1	2	11180	CHEMBL2047	Q96RI1	9606	IC50	3.96385	6.425	1
1749637	Small molecule	CHEMBL3264646	Cc1ccc(-c2nn(CCCCO)cc2C(=O)Nc2ccc(C)c(S(=O)(=O)N3CCOCC3)c2)cc1	2	11180	CHEMBL2047	Q96RI1	9606	IC50	1.37015	6.23	1
1759367	Small molecule	CHEMBL3288826	NCCNc1c(C(=O)NCc2ccc(F)cc2F)c(=O)n(O)c2ncccc12	2	12456	CHEMBL3471	Q7ZJM1	11676	IC50	2.2695	6.38	1
1759284	Small molecule	CHEMBL3288744	O=c1n(Cc2cc([C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)ccc2Cl)nc2cc(Cl)ccn12	2	20092	CHEMBL3884	P31639	9606	IC50	0.09	7.045	1
1820179	Small molecule	CHEMBL3356045	Nc1n[nH]c2nc(-c3ccc(NS(=O)(=O)c4ccc(C(F)(F)F)cc4Cl)cc3)cnc12	2	12718	CHEMBL2343	O00141	9606	IC50	9.653500000000001	5.555	1
1762185	Small molecule	CHEMBL3297854	COCCOC[C@@H](NC(=O)N1CCc2cnc(NC(C)C)nc2C1)c1ccc(F)c(Cl)c1	2	11638	CHEMBL4040	P28482	9606	IC50	1.1155	6.295	1
1763017	Small molecule	CHEMBL3298677	Cc1cc(Nc2ncc3c(n2)CN(C(=O)N[C@H](CO)c2ccc(F)c(Cl)c2)CC3)ccn1	2	11638	CHEMBL4040	P28482	9606	IC50	0.226	7.25	1
1763327	Small molecule	CHEMBL3298984	C[C@@H](NC(=O)N1CCc2cnc(NC3CCOCC3)nc2C1)c1ccc(Cl)c(F)c1	2	11638	CHEMBL4040	P28482	9606	IC50	0.006500000000000001	8.46	1
1357734	Small molecule	CHEMBL2064327	Cc1cc(F)ccc1Oc1cccc2c(=O)cc(N3CCOCC3)[nH]c12	1	11939	CHEMBL3267	P48736	9606	IC50	18.150000000000002	4.74	0
1781033	Small molecule	CHEMBL3314314	CC1(C)CN(c2ccccc2NC(=O)Nc2ccc(OC(F)(F)F)cc2)c2c(O)cc(F)c(-c3ccc(C(F)(F)F)cn3)c21	2	10544	CHEMBL4315	P47900	9606	IC50	0.055285	8.1	1
1105213	Small molecule	CHEMBL1724482	N#C/C(=C/c1ccc(OCc2ccc(F)cc2)c(Br)c1)c1ccc(C(=O)O)cc1	1	11521	CHEMBL2219	P35236	9606	IC50	1.36	5.87	1
1795277	Small molecule	CHEMBL3343127	Cc1ccc2c(CC(=O)O)cn(-c3ccc(C(F)(F)F)cc3CN(CC3CC3)C(=O)C3CC3)c2n1	2	20174	CHEMBL5071	Q9Y5Y4	9606	IC50	0.0165	7.8100000000000005	1
1140922	Small molecule	CHEMBL1765894	CCOc1cc(/C=C2\SC(c3ccc(C)cc3)=NC2=O)cc(Cl)c1O	4	55	CHEMBL215	P09917	9606	IC50	2.075	5.720000000000001	1
579125	Small molecule	CHEMBL589973	CCCCNC(=O)c1ccc(Oc2ccc(CC(=O)O)cc2OC)c(NS(=O)(=O)c2ccc(Cl)cc2Cl)c1	2	20174	CHEMBL5071	Q9Y5Y4	9606	IC50	0.012	8.1	1
1280551	Small molecule	CHEMBL1951563	CCCCNC(=O)c1ccc(Oc2ccc(CC(=O)O)cc2Cl)c(NS(=O)(=O)c2ccc(Cl)cc2Cl)c1	2	20174	CHEMBL5071	Q9Y5Y4	9606	IC50	0.048	7.635	1
